Title,Price,Location,Bedrooms,Bathrooms,Land Area,Building Area,Agent Name,URL,Price per Bedroom,Cost per Bedroom,Area per Bedroom
Dijual Cepat Kost Ui Depok 40 Kamar + 3 Kios Kos Full Tersewa...murah,6500.0,"Depok II, Depok",40.0,40.0,300.0,500.0,INTAN PRIYANA SULAEMAN,"<a href=""https://www.rumah123.com/properti/depok/kss24901/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss24901/</a>",2.708333333333333,162.5,12.5
Kos 3 Lantai 500m2 Sertifikat Hak Milik Beji Depok,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Hendrik Wijaya,"<a href=""https://www.rumah123.com/properti/depok/kss9264/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9264/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Kos - Kosan 40 Kamar + 3 KIOS,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Pieter Lim,"<a href=""https://www.rumah123.com/properti/depok/kss5404/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss5404/</a>",2.708333333333333,162.5,12.5
Dijual Rumah Kost Terisi Penuh Dekat Kampus di Depok Jawa Barat,6500.0,"Beji, Depok",40.0,0.0,300.0,500.0,M Iqbal Amri,"<a href=""https://www.rumah123.com/properti/depok/kss10484/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss10484/</a>",2.708333333333333,162.5,12.5
"Dijual Cepat Kost 40 Kamar Dan 3 Kios Usaha, Lokasi Dekat Kampus Ui Depok",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,DIAN PUSPITASARI,"<a href=""https://www.rumah123.com/properti/depok/kss7313/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss7313/</a>",2.708333333333333,162.5,12.5
Jual Kost2an 40 Kamar + 3 Kios Dekat Politeknik Ui Depok. Byn Efa,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Yeny Mawarwati Simbolon,"<a href=""https://www.rumah123.com/properti/depok/kss12689/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12689/</a>",2.708333333333333,162.5,12.5
Dijual Kost 3 Lantai Margonda Depok,6500.0,"Margonda, Depok",40.0,21.0,300.0,500.0,Arissudaryono,"<a href=""https://www.rumah123.com/properti/depok/kss4526/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss4526/</a>",2.708333333333333,162.5,12.5
"Sty, Dijual Kost 40 Pintu Dan 3 Kios Usaha di Beji, Depok",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Yudiono,"<a href=""https://www.rumah123.com/properti/depok/kss15010/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss15010/</a>",2.708333333333333,162.5,12.5
Dijual Kostan 40 Kamar + 3 Kios Full Terisi di Beji Depok,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Tommy Alexander,"<a href=""https://www.rumah123.com/properti/depok/kss24911/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss24911/</a>",2.708333333333333,162.5,12.5
Jual Cepat Koskosan Kawasan Kampus Ui Dengan 3 Kios,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Vionita Leonardi,"<a href=""https://www.rumah123.com/properti/depok/kss25755/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss25755/</a>",2.708333333333333,162.5,12.5
Kost Full Furnished Dekat Ui Depok 40 Kamar + 3 Kios. Beji Timur Depok Jawa barat,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Leni Rochmawati,"<a href=""https://www.rumah123.com/properti/depok/kss16445/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss16445/</a>",2.708333333333333,162.5,12.5
Dijual Kosan Terisi Penuh Dekat Kampus Ui di Depok,6500.0,"Depok II, Depok",40.0,0.0,300.0,500.0,Jun Wuen Brandon,"<a href=""https://www.rumah123.com/properti/depok/kss10473/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss10473/</a>",2.708333333333333,162.5,12.5
"Dijual Cepat Kost Bersih Dan Nyaman di Beji Depok, Jawa Barat",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Eva Heristha,"<a href=""https://www.rumah123.com/properti/depok/kss12715/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12715/</a>",2.708333333333333,162.5,12.5
Kost Kostan Dan Kios Strategis di Ui Depok,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Eva Heristha,"<a href=""https://www.rumah123.com/properti/depok/kss16593/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss16593/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Kost Ui Depok 40 Kamar 3 Kios Kost Full Tersewa,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Henry Properti,"<a href=""https://www.rumah123.com/properti/depok/kss13814/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss13814/</a>",2.708333333333333,162.5,12.5
"Dijual Cepat Kost Ui Siap Huni Full Furnished Lokasi Strategis Dekat Politektik Ui, Universitas Gunadarma, Di Beji, Depok. Hen",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Kaikei,"<a href=""https://www.rumah123.com/properti/depok/kss11417/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss11417/</a>",2.708333333333333,162.5,12.5
Kost Cantik Murah Fasilitas Full Furnished Baru Di Depok Jabar,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,ERA Matrix,"<a href=""https://www.rumah123.com/properti/depok/kss9929/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9929/</a>",2.708333333333333,162.5,12.5
Kost Kostan Strategis Dekat Universitas di Depok,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Ucie Jusuf,"<a href=""https://www.rumah123.com/properti/depok/kss16790/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss16790/</a>",2.708333333333333,162.5,12.5
"Dijual Rumah Kost Ui Depok, 40 Kamar + 3 Kios, Kos Full Tersewa, Roi 9 , Jawa Barat",6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Imelda Bujamin,"<a href=""https://www.rumah123.com/properti/depok/kss21679/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss21679/</a>",2.708333333333333,162.5,12.5
Kost Kostan Di Beji Full Tersewa Selangkah Ke UI dan Politeknik Negeri Jakarta,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Kiki Yanti Wiryo,"<a href=""https://www.rumah123.com/properti/depok/kss2942/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss2942/</a>",2.708333333333333,162.5,12.5
"Kost2an furnished dekat Universitas, Mal dan RS sangat cocok untuk passive income",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Prominent Property,"<a href=""https://www.rumah123.com/properti/depok/kss4187/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss4187/</a>",2.708333333333333,162.5,12.5
Kost Lokasi Strategis 40 Kamar Full Terisi Plus 3 Kios Beji Depok,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Johan Hutapea,"<a href=""https://www.rumah123.com/properti/depok/kss24834/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss24834/</a>",2.708333333333333,162.5,12.5
"Jual Cepat Kost Dan Kios di Ui Margonda, Depok",6500.0,"Depok II, Depok",21.0,14.0,300.0,500.0,Keke,"<a href=""https://www.rumah123.com/properti/depok/kss9187/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9187/</a>",5.158730158730158,309.5238095238095,23.80952380952381
Dijual Cepat Kostan Isi Full Plus 3 Kios Lokasi Dkt Kampus di Depok,6500.0,"Depok II, Depok",41.0,21.0,300.0,500.0,Evelyn Promex Grand Galaxy,"<a href=""https://www.rumah123.com/properti/depok/kss24875/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss24875/</a>",2.6422764227642275,158.53658536585365,12.195121951219512
"Dijual Cepat Kost Strategis Ui Depok 40 Kamar + 3 Kios, Full Terisi",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Yusrizal,"<a href=""https://www.rumah123.com/properti/depok/kss17615/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss17615/</a>",2.708333333333333,162.5,12.5
"Dijual Cepat Kost Kosan di Universitas Indonesia, Beji Kota Depok",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Yelly Phang,"<a href=""https://www.rumah123.com/properti/depok/kss11457/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss11457/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Kost Di Ui Beji Depok Ada 40 Kamar Beserta 3 Kios,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,diah,"<a href=""https://www.rumah123.com/properti/depok/kss17343/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss17343/</a>",2.708333333333333,162.5,12.5
Jual Cepat Rumah Kost Beserta 3 Kios Area Beji Depok Jawa Barat,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Linda Wong,"<a href=""https://www.rumah123.com/properti/depok/kss12653/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12653/</a>",2.708333333333333,162.5,12.5
Kost 3 Lantai 40 Kamar + 3 Kios Dijual Cepat Baru Revonasi Full Tersewa di Ui Depok,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Melvin Tjahjadi,"<a href=""https://www.rumah123.com/properti/depok/kss10375/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss10375/</a>",2.708333333333333,162.5,12.5
Kost Bagus Fasilitas Lengkap Baru 40 Kamar + 3 Kios Di Depok,6500.0,"Depok II, Depok",40.0,36.0,300.0,500.0,Laura,"<a href=""https://www.rumah123.com/properti/depok/kss9943/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9943/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Full Tersewa Kost 3 Lantai Di Depok 40 Kamar+3 Kios,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Atie Radjudin,"<a href=""https://www.rumah123.com/properti/depok/kss12057/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12057/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Rumah Kost Terisi Penuh Dekat Kampus Ui di Depok dp,6500.0,"Depok II, Depok",40.0,0.0,300.0,500.0,Diana Pranata,"<a href=""https://www.rumah123.com/properti/depok/kss9474/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9474/</a>",2.708333333333333,162.5,12.5
Kos Kosan 2 Lantai Aktif Lokasi Strategis di Depok,6500.0,"Beji, Depok",40.0,40.0,300.0,500.0,Iman,"<a href=""https://www.rumah123.com/properti/depok/kss11372/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss11372/</a>",2.708333333333333,162.5,12.5
"Kost Kios di Kukusan Beji, Depok 500 M SHM Nempel Ui Dan Tol",6500.0,"Kukusan, Depok",41.0,17.0,300.0,500.0,Lian Kumala,"<a href=""https://www.rumah123.com/properti/depok/kss9203/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9203/</a>",2.6422764227642275,158.53658536585365,12.195121951219512
"Dijual Rumah Kost 40 Kamar + 3 Kios Dkt Kampus Ui, Beji, Depok",6500.0,"Beji, Depok",43.0,21.0,300.0,500.0,Joko,"<a href=""https://www.rumah123.com/properti/depok/kss11269/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss11269/</a>",2.5193798449612403,151.1627906976744,11.627906976744185
Dijual Cepat Kost Ui Depok 40 Kamar + 3 Kios,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Siu Lie,"<a href=""https://www.rumah123.com/properti/depok/kss10740/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss10740/</a>",2.708333333333333,162.5,12.5
Rumah Kost Lokasi Strategis Dekat Universitas Indonesia Depok,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Noviana Tjung,"<a href=""https://www.rumah123.com/properti/depok/kss12319/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12319/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Kostkosan Bagus Ui Depok 40 Kamar + 3 Kios Cocok Untuk Investasi,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,korin,"<a href=""https://www.rumah123.com/properti/depok/kss12893/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12893/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Kost Ui Depok 40 Kamar + 3 Kios,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Andri Saerang,"<a href=""https://www.rumah123.com/properti/depok/kss9754/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9754/</a>",2.708333333333333,162.5,12.5
"Dijual Cepat Kost Ui Depok 40 Kamar + 3 Kios, Kos Full Terisi",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Putri,"<a href=""https://www.rumah123.com/properti/depok/kss12838/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12838/</a>",2.708333333333333,162.5,12.5
"Kost 3 Lantai 40 Kamar Sekitar Ui, Depok",6500.0,"Margonda, Depok",40.0,21.0,300.0,500.0,David Horison,"<a href=""https://www.rumah123.com/properti/depok/kss17298/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss17298/</a>",2.708333333333333,162.5,12.5
Dijual Kost Kostan 40 Kamar di Depok Cocok Untuk Investasi,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Liem Siu Ik,"<a href=""https://www.rumah123.com/properti/depok/kss17217/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss17217/</a>",2.708333333333333,162.5,12.5
Jual Cepat Rumah Kos Depok,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,fendy,"<a href=""https://www.rumah123.com/properti/depok/kss13397/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss13397/</a>",2.708333333333333,162.5,12.5
Jual Cepat Kost Ui Depok 40 Kamar Dan 3 Kios,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Heri Widyatno,"<a href=""https://www.rumah123.com/properti/depok/kss13897/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss13897/</a>",2.708333333333333,162.5,12.5
Rumah Kost Di Depok 3Lt Full Tersewa Shm Strategis Dekat Kampus,6500.0,"Depok II, Depok",40.0,17.0,300.0,500.0,Aurelia Ling,"<a href=""https://www.rumah123.com/properti/depok/kss5351/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss5351/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Kost Kosan di Universitas Indonesia Depok,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Yelly Saputra,"<a href=""https://www.rumah123.com/properti/depok/kss11497/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss11497/</a>",2.708333333333333,162.5,12.5
"Kost Dijual di Depok,40 Kamar Full Tersewa 2 Km Mall Margo City",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,AKHADI ARI SAPAR,"<a href=""https://www.rumah123.com/properti/depok/kss1740/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss1740/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Full Tersewa Kost 3 Lantai Di Depok 40 Kamar+3 Kios,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Atie Radjudin,"<a href=""https://www.rumah123.com/properti/depok/kss12057/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12057/</a>",2.708333333333333,162.5,12.5
Kost Bagus Fasilitas Lengkap Baru 40 Kamar + 3 Kios Di Depok,6500.0,"Depok II, Depok",40.0,36.0,300.0,500.0,Laura,"<a href=""https://www.rumah123.com/properti/depok/kss9943/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9943/</a>",2.708333333333333,162.5,12.5
"Kost 3 Lt 40 Kamar Aktif Full Occupancy Termasuk 3 Ruko, Ui Depok",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Wahyu Raksaguna,"<a href=""https://www.rumah123.com/properti/depok/kss11868/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss11868/</a>",2.708333333333333,162.5,12.5
Kost Bagus Fasilitas Lengkap Baru 40 Kamar + 3 Kios Di Depok,6500.0,"Depok II, Depok",40.0,40.0,300.0,500.0,Ruth.ERAMatrix,"<a href=""https://www.rumah123.com/properti/depok/kss9925/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9925/</a>",2.708333333333333,162.5,12.5
"Sty, Dijual Kost 40 Pintu Dan 3 Kios Usaha di Beji, Depok",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Yudiono,"<a href=""https://www.rumah123.com/properti/depok/kss15010/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss15010/</a>",2.708333333333333,162.5,12.5
Dijual Kostan 40 Kamar + 3 Kios Full Terisi di Beji Depok,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Tommy Alexander,"<a href=""https://www.rumah123.com/properti/depok/kss24911/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss24911/</a>",2.708333333333333,162.5,12.5
"Dijual Rumah Kost Ui Depok, 40 Kamar + 3 Kios, Kos Full Tersewa, Roi 9 , Jawa Barat",6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Mary Je,"<a href=""https://www.rumah123.com/properti/depok/kss21677/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss21677/</a>",2.708333333333333,162.5,12.5
Jual Cepat Koskosan Kawasan Kampus Ui Dengan 3 Kios,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Vionita Leonardi,"<a href=""https://www.rumah123.com/properti/depok/kss25755/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss25755/</a>",2.708333333333333,162.5,12.5
"Rumah Kost 40 Kamar 3 Lantai Full Terhuni Dekat Ui Dan Nyaman,",6500.0,"Depok II, Depok",41.0,22.0,300.0,500.0,Amelia,"<a href=""https://www.rumah123.com/properti/depok/kss13741/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss13741/</a>",2.6422764227642275,158.53658536585365,12.195121951219512
Kost 3 Lantai 40 Kamar Full Furnished Baru Di Depok Jawa Barat Jual Cepat,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Miranda,"<a href=""https://www.rumah123.com/properti/depok/kss9930/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9930/</a>",2.708333333333333,162.5,12.5
"Dijual Cepat Kost Bersih Dan Nyaman di Beji Depok, Jawa Barat",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Eva Heristha,"<a href=""https://www.rumah123.com/properti/depok/kss12715/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12715/</a>",2.708333333333333,162.5,12.5
Kost Kostan Dan Kios Strategis di Ui Depok,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Eva Heristha,"<a href=""https://www.rumah123.com/properti/depok/kss16593/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss16593/</a>",2.708333333333333,162.5,12.5
Dijual Rumah Kost Terisi Penuh Dekat Kampus di Depok Jawa Barat,6500.0,"Beji, Depok",40.0,0.0,300.0,500.0,M Iqbal Amri,"<a href=""https://www.rumah123.com/properti/depok/kss10484/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss10484/</a>",2.708333333333333,162.5,12.5
Kost Bagus Fasilitas Lengkap Baru 40 Kamar + 3 Kios Di Depok,6500.0,"Depok II, Depok",40.0,35.0,300.0,500.0,Widha,"<a href=""https://www.rumah123.com/properti/depok/kss9936/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9936/</a>",2.708333333333333,162.5,12.5
Kos di Depok 40 Kamar,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Ariesanty,"<a href=""https://www.rumah123.com/properti/depok/kss6426/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss6426/</a>",2.708333333333333,162.5,12.5
"Kost Depok 40 Kamar Dan 3 Kios .Lokasi Strategis Dekat Dengan Kampus Ui , Kampus Gunadarma , Dekat Dengan Rumah Sakit Dan Mall . Nego Sampai Deal",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Ariesanty,"<a href=""https://www.rumah123.com/properti/depok/kss8956/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss8956/</a>",2.708333333333333,162.5,12.5
"Dijual Cepat Kost Ui Depok 40 Kamar + 3 Kios, Beji Timur, Depok, Depok, Jawa Barat",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Admin Century21 Signature,"<a href=""https://www.rumah123.com/properti/depok/kss8991/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss8991/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Rumah Kost Terisi Penuh Dekat Kampus Ui di Depok dp,6500.0,"Depok II, Depok",40.0,0.0,300.0,500.0,Diana Pranata,"<a href=""https://www.rumah123.com/properti/depok/kss9474/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9474/</a>",2.708333333333333,162.5,12.5
"Dijual Rumah Kost di Jl Ridwan Rais , Beji Timur Kota Depok",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Gregah Yudha Purnama,"<a href=""https://www.rumah123.com/properti/depok/kss25190/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss25190/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Kost Ui Depok 40 Kamar 3 Kios Kost Full Tersewa,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Henry Properti,"<a href=""https://www.rumah123.com/properti/depok/kss13814/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss13814/</a>",2.708333333333333,162.5,12.5
Jual Kost2an 40 Kamar + 3 Kios Dekat Politeknik Ui Depok. Byn Efa,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Yeny Mawarwati Simbolon,"<a href=""https://www.rumah123.com/properti/depok/kss12689/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12689/</a>",2.708333333333333,162.5,12.5
"Dijual Rumah Kost Ui Depok, 40 Kamar + 3 Kios, Kos Full Tersewa, Roi 9 , Jawa Barat",6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Imelda Bujamin,"<a href=""https://www.rumah123.com/properti/depok/kss21679/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss21679/</a>",2.708333333333333,162.5,12.5
Kost 40 Kamar Furnished dan Full terisi di Depok,6500.0,"Margonda, Depok",40.0,21.0,300.0,500.0,Eva Yanti,"<a href=""https://www.rumah123.com/properti/depok/kss4883/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss4883/</a>",2.708333333333333,162.5,12.5
Dijual Kost 3 Lantai Margonda Depok,6500.0,"Margonda, Depok",40.0,21.0,300.0,500.0,Arissudaryono,"<a href=""https://www.rumah123.com/properti/depok/kss4526/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss4526/</a>",2.708333333333333,162.5,12.5
"Dijual Cepat Kost 40 Kamar Dan 3 Kios Usaha, Lokasi Dekat Kampus Ui Depok",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,DIAN PUSPITASARI,"<a href=""https://www.rumah123.com/properti/depok/kss7313/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss7313/</a>",2.708333333333333,162.5,12.5
Kost Kostan Strategis Dekat Universitas di Depok,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Ucie Jusuf,"<a href=""https://www.rumah123.com/properti/depok/kss16790/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss16790/</a>",2.708333333333333,162.5,12.5
"Dijual Rumah Kost Ui Depok, 40 Kamar + 3 Kios, Kos Full Tersewa, Roi 9 , Jawa Barat",6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Mary Je,"<a href=""https://www.rumah123.com/properti/depok/kss21677/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss21677/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Rumah Kost Terisi Penuh Dekat Kampus Ui di Depok dp,6500.0,"Depok II, Depok",40.0,0.0,300.0,500.0,Diana Pranata,"<a href=""https://www.rumah123.com/properti/depok/kss9474/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9474/</a>",2.708333333333333,162.5,12.5
"Rumah Kost 40 Kamar 3 Lantai Full Terhuni Dekat Ui Dan Nyaman,",6500.0,"Depok II, Depok",41.0,22.0,300.0,500.0,Amelia,"<a href=""https://www.rumah123.com/properti/depok/kss13741/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss13741/</a>",2.6422764227642275,158.53658536585365,12.195121951219512
"Dijual Rumah Kost di Jl Ridwan Rais , Beji Timur Kota Depok",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Gregah Yudha Purnama,"<a href=""https://www.rumah123.com/properti/depok/kss25190/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss25190/</a>",2.708333333333333,162.5,12.5
"Dijual CEPAT Rumah Kos Pinggir Jalan 40 Kamar+3 Kios, Beji Depok",6500.0,"Beji, Depok",40.0,21.0,300.0,600.0,Aidil Putra,"<a href=""https://www.rumah123.com/properti/depok/kss4621/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss4621/</a>",2.708333333333333,162.5,15.0
"Dijual Cepat Kost 40 Kamar + 3 Kios Fasilitas Lengkap Luas 500m2, Depok, Beji, 015",6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Debby,"<a href=""https://www.rumah123.com/properti/depok/kss10804/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss10804/</a>",2.708333333333333,162.5,12.5
Jual Rumah Kost Ui Depok 40 Kamar Shm Kos Full Tersewa,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Dody Tabrani,"<a href=""https://www.rumah123.com/properti/depok/kss12826/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12826/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Kost Ui Depok + Kios Jawa Barat,6500.0,"Beji, Depok",40.0,14.0,300.0,500.0,cindy tjie,"<a href=""https://www.rumah123.com/properti/depok/kss16172/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss16172/</a>",2.708333333333333,162.5,12.5
Rumah Kost Ui Depok 40 Kamar + 3 Kios Fasilitas Lengkap,6500.0,"Depok II, Depok",40.0,21.0,300.0,500.0,Tasya,"<a href=""https://www.rumah123.com/properti/depok/kss8130/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss8130/</a>",2.708333333333333,162.5,12.5
Kost Kosan Full Furnished 3lantai Luas 10x30 300m Beji Depok,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,AIDA,"<a href=""https://www.rumah123.com/properti/depok/kss9680/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss9680/</a>",2.708333333333333,162.5,12.5
Kos Kosan 40 Kamar Dekat Ui Depok Fully Furnish Plus 3 Kios Bagus,6500.0,"Depok II, Depok",40.0,40.0,300.0,500.0,Astri Sumbayak,"<a href=""https://www.rumah123.com/properti/depok/kss12925/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss12925/</a>",2.708333333333333,162.5,12.5
Dijual Cepat Full Tersewa Kost 3 Lantai Di Depok 40 Kamar 3 Kios,6500.0,"Beji, Depok",40.0,21.0,300.0,500.0,Wigati Handayani,"<a href=""https://www.rumah123.com/properti/depok/kss11870/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss11870/</a>",2.708333333333333,162.5,12.5
Dijual 40 Kamar Full Tersewa Dekat Kampus Politeknik Ui Depok,6500.0,"Beji, Depok",40.0,35.0,300.0,500.0,Dadang Sumanta,"<a href=""https://www.rumah123.com/properti/depok/kss11436/"" target=""_blank"">https://www.rumah123.com/properti/depok/kss11436/</a>",2.708333333333333,162.5,12.5
